source_csv,binary_prediction,macro_prediction,detailed_prediction,p_benign,p_malicious,macro_top1,macro_top2,detail_top1,detail_top2,detail_top3,focused_family,focused_prediction,focused_top1_prob,focused_top2
benign_17.csv,benign,benign,benign,1.0,0.0,benign:1.0000,auth_control_repetition:0.0000,benign:1.0000,bruteforce:0.0000,c2_beacon:0.0000,benign,benign,1.0,
benign_17.csv,benign,benign,benign,0.9820123257796339,0.017987674220365964,benign:0.9988,auth_control_repetition:0.0013,benign:0.9953,bruteforce:0.0019,mqtt_abuse:0.0013,benign,benign,1.0,
benign_17.csv,benign,benign,benign,1.0,0.0,benign:1.0000,auth_control_repetition:0.0000,benign:1.0000,bruteforce:0.0000,c2_beacon:0.0000,benign,benign,1.0,
benign_17.csv,benign,benign,benign,1.0,0.0,benign:1.0000,auth_control_repetition:0.0000,benign:0.9999,c2_beacon:0.0001,bruteforce:0.0000,benign,benign,1.0,
benign_17.csv,benign,benign,benign,1.0,0.0,benign:0.9999,auth_control_repetition:0.0001,benign:1.0000,bruteforce:0.0000,c2_beacon:0.0000,benign,benign,1.0,
benign_17.csv,benign,benign,benign,1.0,0.0,benign:1.0000,auth_control_repetition:0.0000,benign:0.9999,c2_beacon:0.0001,bruteforce:0.0000,benign,benign,1.0,
benign_17.csv,benign,benign,benign,0.9972941483325181,0.0027058516674818628,benign:0.9996,auth_control_repetition:0.0004,benign:0.9984,c2_beacon:0.0013,bruteforce:0.0003,benign,benign,1.0,
benign_17.csv,benign,benign,benign,1.0,0.0,benign:1.0000,auth_control_repetition:0.0000,benign:1.0000,bruteforce:0.0000,c2_beacon:0.0000,benign,benign,1.0,
benign_17.csv,benign,benign,benign,1.0,0.0,benign:0.9999,auth_control_repetition:0.0001,benign:1.0000,c2_beacon:0.0000,bruteforce:0.0000,benign,benign,1.0,
benign_17.csv,benign,benign,benign,0.9997636535778354,0.0002363464221646402,benign:0.9994,auth_control_repetition:0.0006,benign:0.9994,bruteforce:0.0006,c2_beacon:0.0000,benign,benign,1.0,
benign_17.csv,benign,benign,benign,1.0,0.0,benign:1.0000,auth_control_repetition:0.0000,benign:1.0000,bruteforce:0.0000,c2_beacon:0.0000,benign,benign,1.0,
benign_17.csv,benign,benign,benign,1.0,0.0,benign:1.0000,auth_control_repetition:0.0000,benign:1.0000,bruteforce:0.0000,c2_beacon:0.0000,benign,benign,1.0,
benign_17.csv,benign,benign,benign,1.0,0.0,benign:1.0000,auth_control_repetition:0.0000,benign:1.0000,bruteforce:0.0000,c2_beacon:0.0000,benign,benign,1.0,
benign_17.csv,benign,benign,benign,0.9790343061764389,0.020965693823561157,benign:0.9526,auth_control_repetition:0.0375,benign:0.9303,c2_beacon:0.0521,mqtt_abuse:0.0088,benign,benign,1.0,
benign_17.csv,benign,benign,benign,1.0,0.0,benign:1.0000,auth_control_repetition:0.0000,benign:1.0000,bruteforce:0.0000,c2_beacon:0.0000,benign,benign,1.0,
benign_17.csv,benign,benign,benign,0.993084003673419,0.006915996326580906,benign:0.9789,auth_control_repetition:0.0188,benign:0.9887,c2_beacon:0.0083,dos_flood:0.0013,benign,benign,1.0,
benign_17.csv,benign,benign,benign,1.0,0.0,benign:1.0000,auth_control_repetition:0.0000,benign:1.0000,bruteforce:0.0000,c2_beacon:0.0000,benign,benign,1.0,
benign_17.csv,benign,benign,benign,0.9999098549468595,9.014505314053734e-05,benign:0.9976,auth_control_repetition:0.0024,benign:1.0000,bruteforce:0.0000,c2_beacon:0.0000,benign,benign,1.0,
benign_17.csv,benign,benign,benign,0.99875,0.00125,benign:0.9928,auth_control_repetition:0.0072,benign:0.9920,c2_beacon:0.0064,bruteforce:0.0016,benign,benign,1.0,
benign_17.csv,benign,benign,benign,1.0,0.0,benign:0.9987,auth_control_repetition:0.0013,benign:1.0000,bruteforce:0.0000,c2_beacon:0.0000,benign,benign,1.0,
benign_17.csv,benign,benign,benign,0.9706187477876821,0.02938125221231792,benign:0.9586,auth_control_repetition:0.0334,benign:0.9463,c2_beacon:0.0335,slow_dos:0.0069,benign,benign,1.0,
benign_17.csv,benign,benign,benign,1.0,0.0,benign:1.0000,auth_control_repetition:0.0000,benign:1.0000,bruteforce:0.0000,c2_beacon:0.0000,benign,benign,1.0,
